formatted_date,date,close,high,low,open,volume,adjclose,changes
2022-08-16,2022-08-16,24228.0,23734.0,24126.0,23883.0,27753685646,23883.0,negative
2022-08-17,2022-08-17,24407.0,23243.0,23881.0,23336.0,30931623076,23336.0,positive
2022-08-18,2022-08-18,23564.0,23178.0,23341.0,23213.0,23747613147,23213.0,negative
2022-08-19,2022-08-19,23213.0,20869.0,23213.0,20878.0,40509610260,20878.0,negative
2022-08-20,2022-08-20,21351.0,20857.0,20873.0,21166.0,27595671000,21166.0,negative
2022-08-21,2022-08-21,21669.0,21103.0,21160.0,21534.0,23102307723,21534.0,positive
2022-08-22,2022-08-22,21531.0,20939.0,21531.0,21399.0,31666498758,21399.0,negative
2022-08-23,2022-08-23,21646.0,20955.0,21401.0,21528.0,31878280659,21528.0,positive
2022-08-24,2022-08-24,21783.0,21195.0,21526.0,21395.0,31962253368,21395.0,positive
2022-08-25,2022-08-25,21790.0,21362.0,21395.0,21601.0,31028679593,21601.0,positive
2022-08-26,2022-08-26,21805.0,20199.0,21596.0,20260.0,42326789564,20260.0,positive
2022-08-27,2022-08-27,20341.0,19891.0,20262.0,20042.0,30116729776,20042.0,negative
2022-08-28,2022-08-28,20139.0,19617.0,20041.0,19617.0,24366810591,19617.0,negative
2022-08-29,2022-08-29,20357.0,19601.0,19615.0,20298.0,32637854078,20298.0,positive
2022-08-30,2022-08-30,20543.0,19618.0,20299.0,19797.0,34483360283,19797.0,positive
2022-08-31,2022-08-31,20421.0,19800.0,19800.0,20050.0,33225232872,20050.0,negative
2022-09-01,2022-09-01,20198.0,19654.0,20050.0,20127.0,30182031010,20127.0,negative
2022-09-02,2022-09-02,20402.0,19815.0,20126.0,19970.0,29123998928,19970.0,positive
2022-09-03,2022-09-03,20037.0,19698.0,19970.0,19832.0,23613051457,19832.0,negative
2022-09-04,2022-09-04,20000.0,19637.0,19832.0,19987.0,25245861652,19987.0,negative
2022-09-05,2022-09-05,20031.0,19673.0,19989.0,19812.0,28813460025,19812.0,positive
2022-09-06,2022-09-06,20155.0,18800.0,19818.0,18838.0,43403978910,18838.0,positive
2022-09-07,2022-09-07,19427.0,18644.0,18838.0,19290.0,35239757134,19290.0,negative
2022-09-08,2022-09-08,19417.0,19077.0,19290.0,19330.0,32194477850,19330.0,negative
2022-09-09,2022-09-09,21439.0,19311.0,19328.0,21381.0,48469528171,21381.0,positive
2022-09-10,2022-09-10,21760.0,21169.0,21377.0,21681.0,36913738894,21681.0,positive
2022-09-11,2022-09-11,21771.0,21407.0,21679.0,21769.0,34493951963,21769.0,positive
2022-09-12,2022-09-12,22439.0,21604.0,21770.0,22370.0,50212088965,22370.0,positive
2022-09-13,2022-09-13,22674.0,20063.0,22371.0,20297.0,51091116622,20297.0,positive
2022-09-14,2022-09-14,20467.0,19793.0,20185.0,20241.0,37872380889,20241.0,negative
2022-09-15,2022-09-15,20318.0,19637.0,20242.0,19701.0,36389011503,19701.0,negative
2022-09-16,2022-09-16,19871.0,19400.0,19704.0,19773.0,30123362273,19773.0,negative
2022-09-17,2022-09-17,20163.0,19777.0,19777.0,20128.0,24957448100,20128.0,positive
2022-09-18,2022-09-18,20127.0,19387.0,20127.0,19420.0,31254779144,19420.0,negative
2022-09-19,2022-09-19,19639.0,18390.0,19419.0,19544.0,40177002624,19544.0,negative
2022-09-20,2022-09-20,19602.0,18813.0,19546.0,18891.0,36791346508,18891.0,negative
2022-09-21,2022-09-21,19675.0,18290.0,18891.0,18547.0,46363793975,18547.0,positive
2022-09-22,2022-09-22,19457.0,18416.0,18535.0,19414.0,41135767926,19414.0,negative
2022-09-23,2022-09-23,19465.0,18618.0,19412.0,19298.0,38896078052,19298.0,positive
2022-09-24,2022-09-24,19310.0,18862.0,19297.0,18937.0,26149643168,18937.0,negative
2022-09-25,2022-09-25,19135.0,18696.0,18936.0,18802.0,23359966112,18802.0,negative
2022-09-26,2022-09-26,19275.0,18721.0,18804.0,19223.0,44148798321,19223.0,positive
2022-09-27,2022-09-27,20338.0,18916.0,19222.0,19111.0,58571439619,19111.0,positive
2022-09-28,2022-09-28,19688.0,18553.0,19105.0,19427.0,53071298734,19427.0,negative
2022-09-29,2022-09-29,19589.0,18924.0,19428.0,19573.0,41037843771,19573.0,negative
2022-09-30,2022-09-30,20110.0,19266.0,19573.0,19432.0,43975248085,19432.0,positive
2022-10-01,2022-10-01,19471.0,19231.0,19431.0,19312.0,18719537670,19312.0,negative
2022-10-02,2022-10-02,19370.0,18971.0,19312.0,19044.0,20765955327,19044.0,negative
2022-10-03,2022-10-03,19654.0,19025.0,19044.0,19624.0,30484729489,19624.0,positive
2022-10-04,2022-10-04,20380.0,19524.0,19624.0,20337.0,35887278685,20337.0,positive
2022-10-05,2022-10-05,20344.0,19802.0,20336.0,20161.0,33223790572,20161.0,negative
2022-10-06,2022-10-06,20408.0,19900.0,20161.0,19955.0,34711412966,19955.0,positive
2022-10-07,2022-10-07,20041.0,19396.0,19958.0,19547.0,29227315390,19547.0,negative
2022-10-08,2022-10-08,19602.0,19299.0,19546.0,19417.0,16437423167,19417.0,negative
2022-10-09,2022-10-09,19543.0,19349.0,19417.0,19446.0,16837262532,19446.0,negative
2022-10-10,2022-10-10,19515.0,19103.0,19446.0,19141.0,27425022774,19141.0,negative
2022-10-11,2022-10-11,19242.0,18926.0,19139.0,19051.0,28711532910,19051.0,negative
2022-10-12,2022-10-12,19203.0,19030.0,19053.0,19157.0,24950173846,19157.0,negative
2022-10-13,2022-10-13,19453.0,18320.0,19157.0,19383.0,44219840004,19383.0,positive
2022-10-14,2022-10-14,19889.0,19115.0,19383.0,19186.0,38452356727,19186.0,positive
2022-10-15,2022-10-15,19213.0,19019.0,19185.0,19068.0,16192235532,19068.0,negative
2022-10-16,2022-10-16,19390.0,19069.0,19069.0,19268.0,17988916650,19268.0,positive
2022-10-17,2022-10-17,19636.0,19173.0,19269.0,19551.0,27472552998,19551.0,positive
2022-10-18,2022-10-18,19667.0,19145.0,19550.0,19334.0,30580012344,19334.0,positive
2022-10-19,2022-10-19,19348.0,19128.0,19335.0,19140.0,22425387184,19140.0,negative
2022-10-20,2022-10-20,19315.0,18971.0,19138.0,19054.0,24493974420,19054.0,negative
2022-10-21,2022-10-21,19237.0,18771.0,19053.0,19172.0,32459287866,19172.0,negative
2022-10-22,2022-10-22,19248.0,19132.0,19172.0,19208.0,16104440957,19208.0,positive
2022-10-23,2022-10-23,19647.0,19124.0,19208.0,19567.0,22128794335,19567.0,positive
2022-10-24,2022-10-24,19589.0,19206.0,19568.0,19346.0,30202235805,19346.0,negative
2022-10-25,2022-10-25,20348.0,19261.0,19345.0,20096.0,47761524910,20096.0,positive
2022-10-26,2022-10-26,20938.0,20076.0,20092.0,20770.0,58895950537,20770.0,positive
2022-10-27,2022-10-27,20854.0,20255.0,20773.0,20286.0,49625110402,20286.0,negative
2022-10-28,2022-10-28,20725.0,20086.0,20288.0,20595.0,43994715910,20595.0,negative
2022-10-29,2022-10-29,20988.0,20566.0,20595.0,20818.0,40369840645,20818.0,positive
2022-10-30,2022-10-30,20917.0,20547.0,20818.0,20636.0,31486345556,20636.0,negative
2022-10-31,2022-10-31,20795.0,20287.0,20634.0,20496.0,45668466815,20496.0,negative
2022-11-01,2022-11-01,20647.0,20360.0,20495.0,20485.0,39819303159,20485.0,negative
2022-11-02,2022-11-02,20743.0,20087.0,20483.0,20160.0,55552169483,20160.0,positive
2022-11-03,2022-11-03,20382.0,20086.0,20163.0,20210.0,43228750179,20210.0,negative
2022-11-04,2022-11-04,21210.0,20188.0,20209.0,21147.0,64072727950,21147.0,positive
2022-11-05,2022-11-05,21447.0,21098.0,21145.0,21283.0,37846047609,21283.0,positive
2022-11-06,2022-11-06,21345.0,20920.0,21285.0,20926.0,35082693210,20926.0,negative
2022-11-07,2022-11-07,21053.0,20490.0,20925.0,20603.0,53510852236,20603.0,negative
2022-11-08,2022-11-08,20665.0,17604.0,20601.0,18541.0,118992465607,18541.0,negative
2022-11-09,2022-11-09,18590.0,15683.0,18544.0,15881.0,102905151606,15881.0,negative
2022-11-10,2022-11-10,18054.0,15834.0,15883.0,17587.0,83202283721,17587.0,negative
2022-11-11,2022-11-11,17651.0,16543.0,17583.0,17034.0,55871616488,17034.0,negative
2022-11-12,2022-11-12,17067.0,16652.0,17037.0,16799.0,29717699419,16799.0,negative
2022-11-13,2022-11-13,16921.0,16321.0,16800.0,16353.0,27209183682,16353.0,negative
2022-11-14,2022-11-14,17109.0,15873.0,16352.0,16618.0,49630243054,16618.0,positive
2022-11-15,2022-11-15,17052.0,16543.0,16617.0,16885.0,36599436183,16885.0,negative
2022-11-16,2022-11-16,16960.0,16430.0,16884.0,16669.0,33925512989,16669.0,negative
2022-11-17,2022-11-17,16726.0,16461.0,16670.0,16688.0,27868914022,16688.0,negative
2022-11-18,2022-11-18,16947.0,16565.0,16688.0,16698.0,26862218609,16698.0,positive
2022-11-19,2022-11-19,16798.0,16570.0,16696.0,16712.0,16106223492,16712.0,negative
2022-11-20,2022-11-20,16747.0,16249.0,16713.0,16292.0,21313378652,16292.0,negative
2022-11-21,2022-11-21,16291.0,15599.0,16291.0,15787.0,37429485518,15787.0,negative
2022-11-22,2022-11-22,16253.0,15657.0,15782.0,16190.0,30726828760,16190.0,negative
2022-11-23,2022-11-23,16638.0,16171.0,16196.0,16611.0,32958875628,16611.0,positive
2022-11-24,2022-11-24,16771.0,16502.0,16612.0,16604.0,26129037414,16604.0,positive
2022-11-25,2022-11-25,16603.0,16388.0,16602.0,16522.0,18678255976,16522.0,negative
2022-11-26,2022-11-26,16667.0,16416.0,16522.0,16464.0,18000008764,16464.0,positive
2022-11-27,2022-11-27,16594.0,16437.0,16464.0,16445.0,20443898509,16445.0,negative
2022-11-28,2022-11-28,16483.0,16055.0,16440.0,16217.0,27743025156,16217.0,negative
2022-11-29,2022-11-29,16522.0,16139.0,16218.0,16445.0,23581685468,16445.0,positive
2022-11-30,2022-11-30,17191.0,16445.0,16445.0,17169.0,29523576583,17169.0,positive
2022-12-01,2022-12-01,17197.0,16888.0,17168.0,16967.0,22895392882,16967.0,positive
2022-12-02,2022-12-02,17089.0,16878.0,16969.0,17089.0,19539705127,17089.0,negative
2022-12-03,2022-12-03,17116.0,16888.0,17090.0,16908.0,16217776704,16908.0,positive
2022-12-04,2022-12-04,17158.0,16903.0,16908.0,17130.0,16824520830,17130.0,positive
2022-12-05,2022-12-05,17378.0,16922.0,17129.0,16975.0,22209086834,16975.0,positive
2022-12-06,2022-12-06,17092.0,16940.0,16975.0,17090.0,19889922369,17090.0,negative
2022-12-07,2022-12-07,17109.0,16751.0,17090.0,16848.0,19675404389,16848.0,positive
2022-12-08,2022-12-08,17268.0,16789.0,16847.0,17233.0,20496603770,17233.0,positive
2022-12-09,2022-12-09,17281.0,17101.0,17232.0,17133.0,20328426366,17133.0,positive
2022-12-10,2022-12-10,17217.0,17121.0,17134.0,17129.0,12706781969,17129.0,negative
2022-12-11,2022-12-11,17246.0,17092.0,17130.0,17104.0,14122486832,17104.0,positive
2022-12-12,2022-12-12,17213.0,16899.0,17102.0,17206.0,19617581341,17206.0,negative
2022-12-13,2022-12-13,17930.0,17112.0,17206.0,17781.0,26634741631,17781.0,positive
2022-12-14,2022-12-14,18319.0,17740.0,17782.0,17816.0,25534481470,17816.0,positive
2022-12-15,2022-12-15,17847.0,17323.0,17814.0,17365.0,20964448341,17365.0,negative
2022-12-16,2022-12-16,17506.0,16585.0,17365.0,16647.0,24031608960,16647.0,negative
2022-12-17,2022-12-17,16801.0,16614.0,16647.0,16795.0,14463581825,16795.0,negative
2022-12-18,2022-12-18,16815.0,16698.0,16796.0,16758.0,10924354698,16758.0,positive
2022-12-19,2022-12-19,16808.0,16398.0,16759.0,16440.0,17221074814,16440.0,negative
2022-12-20,2022-12-20,17013.0,16428.0,16442.0,16906.0,22722096615,16906.0,positive
2022-12-21,2022-12-21,16917.0,16756.0,16905.0,16818.0,14882945045,16818.0,negative
2022-12-22,2022-12-22,16867.0,16592.0,16818.0,16830.0,16441573050,16830.0,negative
2022-12-23,2022-12-23,16905.0,16794.0,16830.0,16797.0,15329265213,16797.0,positive
2022-12-24,2022-12-24,16865.0,16794.0,16797.0,16848.0,9744636213,16848.0,negative
2022-12-25,2022-12-25,16861.0,16755.0,16848.0,16842.0,11656379938,16842.0,negative
2022-12-26,2022-12-26,16920.0,16812.0,16842.0,16920.0,11886957804,16920.0,positive
2022-12-27,2022-12-27,16960.0,16642.0,16919.0,16717.0,15748580239,16717.0,positive
2022-12-28,2022-12-28,16768.0,16498.0,16716.0,16553.0,17005713920,16553.0,negative
2022-12-29,2022-12-29,16652.0,16509.0,16552.0,16642.0,14472237479,16642.0,negative
2022-12-30,2022-12-30,16643.0,16408.0,16641.0,16603.0,15929162910,16603.0,negative
2022-12-31,2022-12-31,16629.0,16518.0,16604.0,16547.0,11239186456,16547.0,negative
2023-01-01,2023-01-01,16630.0,16521.0,16548.0,16625.0,9244361700,16625.0,positive
2023-01-02,2023-01-02,16759.0,16572.0,16626.0,16688.0,12097775227,16688.0,positive
2023-01-03,2023-01-03,16760.0,16622.0,16689.0,16680.0,13903079207,16680.0,positive
2023-01-04,2023-01-04,16965.0,16668.0,16680.0,16863.0,18421743322,16863.0,positive
2023-01-05,2023-01-05,16884.0,16790.0,16863.0,16837.0,13692758566,16837.0,negative
2023-01-06,2023-01-06,16992.0,16716.0,16836.0,16952.0,14413662913,16952.0,positive
2023-01-07,2023-01-07,16975.0,16914.0,16952.0,16955.0,7714767174,16955.0,negative
2023-01-08,2023-01-08,17091.0,16924.0,16954.0,17091.0,9768827914,17091.0,positive
2023-01-09,2023-01-09,17390.0,17094.0,17094.0,17197.0,18624736866,17197.0,positive
2023-01-10,2023-01-10,17485.0,17163.0,17193.0,17446.0,15808338949,17446.0,positive
2023-01-11,2023-01-11,17935.0,17338.0,17446.0,17935.0,18372283782,17935.0,positive
2023-01-12,2023-01-12,19030.0,17995.0,18118.0,18870.0,34971338710,18870.0,positive
2023-01-13,2023-01-13,19964.0,18753.0,18869.0,19910.0,29225029694,19910.0,positive
2023-01-14,2023-01-14,21075.0,19908.0,19911.0,20976.0,38967784639,20976.0,positive
2023-01-15,2023-01-15,20994.0,20607.0,20977.0,20881.0,19298407543,20881.0,negative
2023-01-16,2023-01-16,21361.0,20716.0,20882.0,21170.0,26792494050,21170.0,positive
2023-01-17,2023-01-17,21439.0,20979.0,21176.0,21162.0,24999983362,21162.0,positive
2023-01-18,2023-01-18,21565.0,20542.0,21161.0,20689.0,30005625418,20689.0,positive
2023-01-19,2023-01-19,21163.0,20685.0,20687.0,21087.0,21152848261,21087.0,negative
2023-01-20,2023-01-20,22692.0,20919.0,21085.0,22677.0,28799154319,22677.0,positive
2023-01-21,2023-01-21,23282.0,22512.0,22677.0,22778.0,32442278429,22778.0,positive
2023-01-22,2023-01-22,23057.0,22388.0,22778.0,22720.0,24746386230,22720.0,negative
2023-01-23,2023-01-23,23126.0,22654.0,22721.0,22934.0,26518700512,22934.0,positive
2023-01-24,2023-01-24,23134.0,22550.0,22930.0,22636.0,26405069715,22636.0,positive
2023-01-25,2023-01-25,23722.0,22406.0,22639.0,23118.0,30685366709,23118.0,positive
2023-01-26,2023-01-26,23237.0,22911.0,23109.0,23033.0,26357839322,23033.0,negative
2023-01-27,2023-01-27,23418.0,22655.0,23031.0,23079.0,25383335641,23079.0,positive
2023-01-28,2023-01-28,23166.0,22909.0,23080.0,23031.0,14712928379,23031.0,negative
2023-01-29,2023-01-29,23920.0,22985.0,23031.0,23775.0,27423687259,23775.0,positive
2023-01-30,2023-01-30,23789.0,22658.0,23775.0,22840.0,27205595568,22840.0,negative
2023-01-31,2023-01-31,23225.0,22766.0,22841.0,23139.0,22837828665,23139.0,negative
2023-02-01,2023-02-01,23765.0,22878.0,23138.0,23724.0,26683255504,23724.0,positive
2023-02-02,2023-02-02,24167.0,23469.0,23721.0,23472.0,32066936882,23472.0,positive
2023-02-03,2023-02-03,23678.0,23280.0,23469.0,23449.0,27083066007,23449.0,negative
2023-02-04,2023-02-04,23557.0,23292.0,23446.0,23332.0,15639298538,23332.0,negative
2023-02-05,2023-02-05,23423.0,22842.0,23332.0,22956.0,19564262605,22956.0,negative
2023-02-06,2023-02-06,23119.0,22692.0,22954.0,22760.0,23825006542,22760.0,negative
2023-02-07,2023-02-07,23311.0,22756.0,22757.0,23264.0,27187964471,23264.0,positive
2023-02-08,2023-02-08,23368.0,22731.0,23263.0,22939.0,25371367758,22939.0,positive
2023-02-09,2023-02-09,22996.0,21774.0,22947.0,21819.0,32572572185,21819.0,negative
2023-02-10,2023-02-10,21941.0,21539.0,21819.0,21651.0,27078406594,21651.0,negative
2023-02-11,2023-02-11,21891.0,21618.0,21652.0,21871.0,16356226232,21871.0,negative
2023-02-12,2023-02-12,22061.0,21683.0,21871.0,21788.0,17821046406,21788.0,positive
2023-02-13,2023-02-13,21898.0,21460.0,21787.0,21808.0,23918742607,21808.0,negative
2023-02-14,2023-02-14,22293.0,21632.0,21802.0,22221.0,26792596581,22221.0,positive
2023-02-15,2023-02-15,24308.0,22083.0,22221.0,24308.0,32483312909,24308.0,positive
2023-02-16,2023-02-16,25134.0,23603.0,24307.0,23623.0,39316664596,23623.0,positive
2023-02-17,2023-02-17,24924.0,23461.0,23621.0,24566.0,41358451255,24566.0,negative
2023-02-18,2023-02-18,24799.0,24468.0,24565.0,24641.0,19625427158,24641.0,negative
2023-02-19,2023-02-19,25093.0,24328.0,24640.0,24328.0,25555105670,24328.0,positive
2023-02-20,2023-02-20,25020.0,23928.0,24337.0,24829.0,28987376573,24829.0,negative
2023-02-21,2023-02-21,25127.0,24200.0,24833.0,24436.0,31252098714,24436.0,positive
2023-02-22,2023-02-22,24472.0,23644.0,24437.0,24189.0,30199996781,24189.0,negative
2023-02-23,2023-02-23,24572.0,23694.0,24191.0,23947.0,30476264066,23947.0,positive
2023-02-24,2023-02-24,24104.0,23007.0,23946.0,23198.0,26811744928,23198.0,negative
2023-02-25,2023-02-25,23210.0,22862.0,23200.0,23175.0,16100721565,23175.0,negative
2023-02-26,2023-02-26,23654.0,23084.0,23174.0,23561.0,16644534842,23561.0,positive
2023-02-27,2023-02-27,23858.0,23206.0,23561.0,23523.0,22660763494,23523.0,positive
2023-02-28,2023-02-28,23585.0,23078.0,23522.0,23147.0,20535363434,23147.0,negative
2023-03-01,2023-03-01,23881.0,23089.0,23151.0,23647.0,24662841200,23647.0,positive
2023-03-02,2023-03-02,23739.0,23245.0,23647.0,23475.0,20386398516,23475.0,negative
2023-03-03,2023-03-03,23479.0,22213.0,23477.0,22363.0,26062404610,22363.0,negative
2023-03-04,2023-03-04,22405.0,22199.0,22363.0,22353.0,11166012913,22353.0,negative
2023-03-05,2023-03-05,22614.0,22307.0,22354.0,22436.0,13317001733,22436.0,positive
2023-03-06,2023-03-06,22584.0,22331.0,22437.0,22430.0,17353192895,22430.0,negative
2023-03-07,2023-03-07,22527.0,22011.0,22428.0,22220.0,22765452204,22220.0,negative
2023-03-08,2023-03-08,22269.0,21708.0,22216.0,21718.0,22536575684,21718.0,negative
2023-03-09,2023-03-09,21803.0,20210.0,21720.0,20363.0,30364664171,20363.0,negative
2023-03-10,2023-03-10,20371.0,19628.0,20367.0,20187.0,39578257695,20187.0,negative
2023-03-11,2023-03-11,20793.0,20069.0,20188.0,20632.0,30180288176,20632.0,positive
2023-03-12,2023-03-12,22185.0,20449.0,20628.0,22164.0,29279035521,22164.0,positive
2023-03-13,2023-03-13,24551.0,21918.0,22156.0,24198.0,49466362688,24198.0,positive
2023-03-14,2023-03-14,26515.0,24081.0,24202.0,24746.0,54622230164,24746.0,positive
2023-03-15,2023-03-15,25241.0,23965.0,24771.0,24376.0,43655701450,24376.0,negative
2023-03-16,2023-03-16,25190.0,24225.0,24373.0,25053.0,33866061747,25053.0,negative
2023-03-17,2023-03-17,27788.0,24955.0,25055.0,27424.0,50730261335,27424.0,positive
2023-03-18,2023-03-18,27726.0,26636.0,27448.0,26966.0,35723036817,26966.0,negative
2023-03-19,2023-03-19,28441.0,26908.0,26970.0,28039.0,37769448859,28039.0,positive
2023-03-20,2023-03-20,28528.0,27243.0,28042.0,27767.0,44774027664,27767.0,positive
2023-03-21,2023-03-21,28440.0,27440.0,27768.0,28176.0,36102192830,28176.0,negative
2023-03-22,2023-03-22,28803.0,26760.0,28159.0,27307.0,33382021890,27307.0,positive
2023-03-23,2023-03-23,28730.0,27183.0,27302.0,28334.0,24220433689,28334.0,negative
2023-03-24,2023-03-24,28388.0,27039.0,28324.0,27493.0,25980310960,27493.0,negative
2023-03-25,2023-03-25,27792.0,27196.0,27487.0,27495.0,13383005987,27495.0,negative
2023-03-26,2023-03-26,28178.0,27445.0,27496.0,27994.0,13878363192,27994.0,positive
2023-03-27,2023-03-27,28038.0,26607.0,27994.0,27140.0,18188895178,27140.0,negative
2023-03-28,2023-03-28,27461.0,26678.0,27133.0,27268.0,17783600385,27268.0,negative
2023-03-29,2023-03-29,28620.0,27260.0,27267.0,28348.0,20684945906,28348.0,positive
2023-03-30,2023-03-30,29160.0,27720.0,28350.0,28034.0,22435349951,28034.0,positive
2023-03-31,2023-03-31,28640.0,27584.0,28032.0,28478.0,19001327598,28478.0,negative
2023-04-01,2023-04-01,28802.0,28297.0,28473.0,28411.0,10876469901,28411.0,positive
2023-04-02,2023-04-02,28519.0,27884.0,28463.0,28199.0,12284641999,28199.0,negative
2023-04-03,2023-04-03,28476.0,27277.0,28183.0,27790.0,19556501327,27790.0,negative
2023-04-04,2023-04-04,28434.0,27681.0,27795.0,28168.0,15284538859,28168.0,negative
2023-04-05,2023-04-05,28739.0,27844.0,28170.0,28178.0,17052315986,28178.0,positive
2023-04-06,2023-04-06,28178.0,27739.0,28175.0,28044.0,13837809380,28044.0,negative
2023-04-07,2023-04-07,28112.0,27794.0,28039.0,27926.0,10861680497,27926.0,negative
2023-04-08,2023-04-08,28160.0,27883.0,27921.0,27948.0,9373255556,27948.0,positive
2023-04-09,2023-04-09,28533.0,27828.0,27952.0,28333.0,12175322951,28333.0,positive
2023-04-10,2023-04-10,29771.0,28189.0,28336.0,29653.0,19282400094,29653.0,positive
2023-04-11,2023-04-11,30509.0,29609.0,29654.0,30235.0,20121259843,30235.0,positive
2023-04-12,2023-04-12,30462.0,29726.0,30232.0,30139.0,18651929926,30139.0,negative
2023-04-13,2023-04-13,30540.0,29879.0,29893.0,30399.0,17487721001,30399.0,positive
2023-04-14,2023-04-14,31006.0,30044.0,30410.0,30486.0,22659995079,30486.0,positive
2023-04-15,2023-04-15,30602.0,30246.0,30491.0,30318.0,11940685378,30318.0,negative
2023-04-16,2023-04-16,30556.0,30158.0,30316.0,30315.0,12854816417,30315.0,negative
2023-04-17,2023-04-17,30319.0,29275.0,30317.0,29445.0,17872186762,29445.0,negative
2023-04-18,2023-04-18,30470.0,29155.0,29449.0,30398.0,19480529496,30398.0,positive
2023-04-19,2023-04-19,30411.0,28670.0,30394.0,28823.0,24571565421,28823.0,negative
2023-04-20,2023-04-20,29076.0,28037.0,28824.0,28246.0,21340360360,28246.0,negative
2023-04-21,2023-04-21,28350.0,27177.0,28249.0,27277.0,20759504330,27277.0,negative
2023-04-22,2023-04-22,27872.0,27170.0,27266.0,27818.0,13125734602,27818.0,negative
2023-04-23,2023-04-23,27820.0,27400.0,27816.0,27591.0,12785446832,27591.0,negative
2023-04-24,2023-04-24,27980.0,27071.0,27592.0,27525.0,17703288330,27525.0,positive
2023-04-25,2023-04-25,28371.0,27208.0,27515.0,28308.0,17733373139,28308.0,positive
2023-04-26,2023-04-26,29996.0,27325.0,28300.0,28423.0,31854242019,28423.0,positive
2023-04-27,2023-04-27,29872.0,28403.0,28428.0,29474.0,27153445027,29474.0,negative
2023-04-28,2023-04-28,29573.0,28930.0,29481.0,29340.0,17544464887,29340.0,negative
2023-04-29,2023-04-29,29452.0,29088.0,29337.0,29248.0,10662634333,29248.0,negative
2023-04-30,2023-04-30,29952.0,29114.0,29246.0,29269.0,14652199272,29269.0,positive
2023-05-01,2023-05-01,29330.0,27681.0,29227.0,28092.0,18655599976,28092.0,negative
2023-05-02,2023-05-02,28881.0,27924.0,28087.0,28681.0,16432924527,28681.0,negative
2023-05-03,2023-05-03,29260.0,28178.0,28680.0,29006.0,19122972518,29006.0,positive
2023-05-04,2023-05-04,29353.0,28694.0,29031.0,28848.0,15548678514,28848.0,positive
2023-05-05,2023-05-05,29669.0,28846.0,28851.0,29534.0,17936566518,29534.0,positive
2023-05-06,2023-05-06,29820.0,28469.0,29539.0,28905.0,15913866714,28905.0,positive
2023-05-07,2023-05-07,29158.0,28441.0,28902.0,28455.0,11301355486,28455.0,negative
2023-05-08,2023-05-08,28663.0,27310.0,28450.0,27694.0,19122903752,27694.0,negative
2023-05-09,2023-05-09,27821.0,27376.0,27695.0,27659.0,14128593256,27659.0,negative
2023-05-10,2023-05-10,28323.0,26884.0,27655.0,27622.0,20656025026,27622.0,positive
2023-05-11,2023-05-11,27622.0,26782.0,27621.0,27001.0,16724343943,27001.0,negative
2023-05-12,2023-05-12,27056.0,25878.0,26988.0,26805.0,19313599897,26805.0,negative
2023-05-13,2023-05-13,27030.0,26711.0,26808.0,26784.0,9999171605,26784.0,negative
2023-05-14,2023-05-14,27151.0,26661.0,26789.0,26931.0,10014858959,26931.0,positive
2023-05-15,2023-05-15,27646.0,26766.0,26931.0,27193.0,14413231792,27193.0,positive
2023-05-16,2023-05-16,27299.0,26879.0,27172.0,27037.0,12732238816,27037.0,negative
2023-05-17,2023-05-17,27466.0,26600.0,27035.0,27399.0,15140006925,27399.0,positive
2023-05-18,2023-05-18,27467.0,26415.0,27402.0,26832.0,15222938600,26832.0,positive
2023-05-19,2023-05-19,27129.0,26700.0,26827.0,26890.0,11258983301,26890.0,negative
2023-05-20,2023-05-20,27155.0,26843.0,26889.0,27130.0,7044911360,27130.0,positive
2023-05-21,2023-05-21,27266.0,26707.0,27118.0,26754.0,8647416921,26754.0,positive
2023-05-22,2023-05-22,27046.0,26550.0,26750.0,26851.0,11056770492,26851.0,negative
2023-05-23,2023-05-23,27435.0,26816.0,26856.0,27226.0,13697203143,27226.0,positive
2023-05-24,2023-05-24,27225.0,26107.0,27225.0,26335.0,16299104428,26335.0,negative
2023-05-25,2023-05-25,26592.0,25891.0,26329.0,26476.0,13851122697,26476.0,negative
2023-05-26,2023-05-26,26917.0,26344.0,26474.0,26719.0,12711619225,26719.0,positive
2023-05-27,2023-05-27,26889.0,26621.0,26720.0,26868.0,7892015141,26868.0,negative
2023-05-28,2023-05-28,28193.0,26803.0,26871.0,28086.0,14545229578,28086.0,positive
2023-05-29,2023-05-29,28432.0,27564.0,28076.0,27746.0,15181308984,27746.0,positive
2023-05-30,2023-05-30,28045.0,27589.0,27745.0,27702.0,13251081851,27702.0,negative
2023-05-31,2023-05-31,27832.0,26866.0,27701.0,27220.0,15656371534,27220.0,negative
2023-06-01,2023-06-01,27346.0,26672.0,27218.0,26820.0,14678970415,26820.0,negative
2023-06-02,2023-06-02,27304.0,26575.0,26825.0,27250.0,14837415000,27250.0,negative
2023-06-03,2023-06-03,27317.0,26958.0,27252.0,27075.0,8385597470,27075.0,positive
2023-06-04,2023-06-04,27407.0,26968.0,27075.0,27119.0,9360912318,27119.0,positive
2023-06-05,2023-06-05,27130.0,25445.0,27123.0,25760.0,21513292646,25760.0,negative
2023-06-06,2023-06-06,27314.0,25435.0,25732.0,27239.0,21929670693,27239.0,positive
2023-06-07,2023-06-07,27332.0,26147.0,27236.0,26346.0,19530045082,26346.0,positive
2023-06-08,2023-06-08,26798.0,26247.0,26348.0,26508.0,11904824295,26508.0,negative
